2026-09-18 08:22:23,305 - __main__ - INFO - Pipeline execution log: logs/pipeline_20260918T112223Z.txt
2026-09-18 08:22:23,306 - __main__ - INFO - Running stage prepare: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/00_audio_preparer.py
2026-09-18 08:22:24,413 - __main__ - INFO - Audio preparation queue: total=23 completed=23 pending=0
2026-09-18 08:22:24,548 - __main__ - INFO - Finished stage prepare status=success duration_seconds=1.2
2026-09-18 08:22:24,548 - __main__ - INFO - Running stage transcribe: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/00_audio_transcriber.py
2026-09-18 08:22:25,054 - __main__ - INFO - Found 100 audio files in data/processed/audio_chunks
2026-09-18 08:22:25,289 - __main__ - INFO - Transcription queue: total=100 completed=100 pending=0
2026-09-18 08:22:25,289 - __main__ - INFO - Transcription complete
2026-09-18 08:22:25,395 - __main__ - INFO - Finished stage transcribe status=success duration_seconds=0.8
2026-09-18 08:22:25,395 - __main__ - INFO - Running stage ner: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/01_ner_extractor.py
2026-09-18 08:22:25,898 - __main__ - INFO - NER queue: total=100 completed=100 pending=0
2026-09-18 08:22:25,988 - __main__ - INFO - Finished stage ner status=success duration_seconds=0.6
2026-09-18 08:22:25,988 - __main__ - INFO - Running stage anonymize: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/01_anonymizer.py
2026-09-18 08:22:26,492 - __main__ - INFO - Anonymization queue: total=208 completed=208 pending=0
2026-09-18 08:22:26,492 - __main__ - INFO - Building anonymization mapping...
2026-09-18 08:22:26,616 - __main__ - INFO - Found 289 identifiers to anonymize
2026-09-18 08:22:26,616 - __main__ - INFO - Writing mapping to data/processed/chave_relacional.json
2026-09-18 08:22:26,623 - __main__ - INFO - Anonymization complete
2026-09-18 08:22:26,717 - __main__ - INFO - Finished stage anonymize status=success duration_seconds=0.7
2026-09-18 08:22:26,717 - __main__ - INFO - Running stage git: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/02_git_parser.py
2026-09-18 08:22:27,198 - __main__ - INFO - Reading repositories list from data/raw/repos_list.csv
2026-09-18 08:22:27,222 - __main__ - INFO - Skipping current Git outputs
2026-09-18 08:22:27,314 - __main__ - INFO - Finished stage git status=success duration_seconds=0.6
2026-09-18 08:22:27,314 - __main__ - INFO - Running stage lake: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/03_data_lake_builder.py
2026-09-18 08:22:27,808 - __main__ - INFO - Skipping current data lake contracts
2026-09-18 08:22:27,808 - __main__ - INFO - Data lake contracts written to data/lake
2026-09-18 08:22:27,894 - __main__ - INFO - Finished stage lake status=success duration_seconds=0.6
2026-09-18 08:22:27,894 - __main__ - INFO - Running stage repo-snapshots: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/02b_git_repository_snapshots.py
2026-09-18 08:22:28,399 - __main__ - INFO - Skipping current repository snapshots
2026-09-18 08:22:28,400 - __main__ - INFO - Repository snapshots written to data/lake/git_repository_snapshots.parquet
2026-09-18 08:22:28,486 - __main__ - INFO - Finished stage repo-snapshots status=success duration_seconds=0.6
2026-09-18 08:22:28,486 - __main__ - INFO - Running stage contracts: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/phase2_contracts.py --lake-dir /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/lake --output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/phase2_contract_report.json
2026-09-18 08:22:29,169 - __main__ - INFO - Finished stage contracts status=success duration_seconds=0.7
2026-09-18 08:22:29,169 - __main__ - INFO - Running stage nlp: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/04_nlp_qualitative_miner.py --lake-dir /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/lake --contract-report /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/phase2_contract_report.json --catalog-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/.private/student_prompt_catalog.parquet --output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/student_nlp.parquet --transcript-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/transcript_nlp.parquet --textual-cut-signals-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/textual_cut_signals.parquet --backend openai
INFO:__main__:Reusing 1122 completed student NLP observations from final artifact
INFO:__main__:Resuming 1122 completed student NLP observations
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:73/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:74/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:75/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:76/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:77/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:78/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:79/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:80/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:81/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:82/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:83/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:84/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:85/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:86/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:87/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:88/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:89/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:90/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:91/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:92/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:93/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:94/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:95/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:96/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:97/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:98/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:99/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:100/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:101/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:102/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:103/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:104/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:105/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:106/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:107/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:108/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:109/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:110/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:111/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:112/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:113/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:113/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:113/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:113/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t3.csv:113/autonomy_tool_dependency
